report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,cluster_name,accelerator_model_name,accelerator_profile_name,accelerator_core_usage_percentage_min,accelerator_core_usage_percentage_max,accelerator_core_usage_percentage_avg,accelerator_memory_copy_percentage_min,accelerator_memory_copy_percentage_max,accelerator_memory_copy_percentage_avg,accelerator_frame_buffer_usage_min,accelerator_frame_buffer_usage_max,accelerator_frame_buffer_usage_avg
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 02:15:01 +0000 UTC,2023-06-04 02:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.00077,0.00043,0.001232,0.00077,0.000588,0.000588,0.000588,52428800,52428800,104857600,104857600,38542170.83871,38539264,38543360,38542170.83871,24940544,24940544,24940544,24940544,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6734.5,12506.92,9620.71
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 02:30:01 +0000 UTC,2023-06-04 02:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000774,0.000311,0.001301,0.000774,0.000956,0.000956,0.000956,52428800,52428800,104857600,104857600,38542302.967742,38494208,38805504,38542302.967742,24931559.225806,24891392,25088000,24931559.225806,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8190.07,15210.13,11700.1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 02:45:01 +0000 UTC,2023-06-04 03:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000767,0.000389,0.001206,0.000767,0.000663,0.000663,0.000663,52428800,52428800,104857600,104857600,38493415.225806,38490112,38494208,38493415.225806,24891392,24891392,24891392,24891392,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8097.1,15037.48,11567.29
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 03:00:01 +0000 UTC,2023-06-04 03:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000767,0.000322,0.001221,0.000767,0.001381,0.001381,0.001381,52428800,52428800,104857600,104857600,38501210.83871,38490112,38756352,38501210.83871,24891392,24891392,24891392,24891392,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8206.75,15241.11,11723.93
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 03:15:01 +0000 UTC,2023-06-04 03:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000784,0.000344,0.001197,0.000784,0.000367,0.000367,0.000367,52428800,52428800,104857600,104857600,38501739.354839,38490112,38756352,38501739.354839,24891392,24891392,24891392,24891392,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7456.55,13847.87,10652.21
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 03:30:01 +0000 UTC,2023-06-04 03:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000756,0.000402,0.001137,0.000756,0.000473,0.000473,0.000473,52428800,52428800,104857600,104857600,38493018.83871,38490112,38498304,38493018.83871,24891392,24891392,24891392,24891392,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8334.89,15479.07,11906.98
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 03:45:01 +0000 UTC,2023-06-04 04:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000779,0.000418,0.001215,0.000779,0.000887,0.000887,0.000887,52428800,52428800,104857600,104857600,38493415.225806,38490112,38494208,38493415.225806,24891392,24891392,24891392,24891392,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7869.88,14615.48,11242.68
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 04:00:01 +0000 UTC,2023-06-04 04:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000764,0.00037,0.001127,0.000764,0.001058,0.001058,0.001058,52428800,52428800,104857600,104857600,38492754.580645,38490112,38494208,38492754.580645,24891392,24891392,24891392,24891392,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7127.28,13236.38,10181.83
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 04:15:01 +0000 UTC,2023-06-04 04:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000784,0.000384,0.001403,0.000784,0.000604,0.000604,0.000604,52428800,52428800,104857600,104857600,38543756.387097,38490112,38752256,38543756.387097,24925877.677419,24891392,25112576,24925877.677419,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7210.36,13390.68,10300.52
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 04:30:01 +0000 UTC,2023-06-04 04:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000826,0.000361,0.002193,0.000826,0.001167,0.001167,0.001167,52428800,52428800,104857600,104857600,38950713.806452,38514688,40468480,38950713.806452,25349351.225806,24915968,26865664,25349351.225806,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6846.62,12715.16,9780.89
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 04:45:01 +0000 UTC,2023-06-04 05:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000772,0.000393,0.001186,0.000772,0.001066,0.001066,0.001066,52428800,52428800,104857600,104857600,38740232.258065,38514688,39014400,38740232.258065,25130149.16129,24915968,25411584,25130149.16129,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7051.03,13094.77,10072.9
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 05:00:01 +0000 UTC,2023-06-04 05:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000779,0.00041,0.001117,0.000779,0.001143,0.001143,0.001143,52428800,52428800,104857600,104857600,38594758.193548,38514688,38969344,38594758.193548,24984146.580645,24915968,25104384,24984146.580645,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6744.18,12524.9,9634.54
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 05:15:01 +0000 UTC,2023-06-04 05:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000773,0.000413,0.001231,0.000773,0.001111,0.001111,0.001111,52428800,52428800,104857600,104857600,38591983.483871,38572032,38707200,38591983.483871,24990224.516129,24973312,25104384,24990224.516129,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7984.75,14828.81,11406.78
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 05:30:01 +0000 UTC,2023-06-04 05:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000771,0.000424,0.001156,0.000771,0.000701,0.000701,0.000701,52428800,52428800,104857600,104857600,38589869.419355,38576128,38592512,38589869.419355,24988638.967742,24973312,24989696,24988638.967742,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6973.39,12950.57,9961.98
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 05:45:01 +0000 UTC,2023-06-04 06:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000784,0.000307,0.001102,0.000784,0.000675,0.000675,0.000675,52428800,52428800,104857600,104857600,38611670.709677,38551552,38871040,38611670.709677,25001191.225806,24948736,25104384,25001191.225806,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7088.73,13164.79,10126.76
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-02 23:00:01 +0000 UTC,2023-06-02 23:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.001312,0.000413,0.011466,0.001312,0.004213,0.004213,0.004213,52428800,52428800,104857600,104857600,38504117.677419,38322176,39772160,38504117.677419,24898923.354839,24719360,26169344,24898923.354839,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6880.66,12778.38,9829.52
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-02 23:15:01 +0000 UTC,2023-06-02 23:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000769,0.000383,0.001291,0.000769,0.000818,0.000818,0.000818,52428800,52428800,104857600,104857600,38889934.451613,38506496,40390656,38889934.451613,25274698.322581,24899584,26783744,25274698.322581,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5671.09,10532.02,8101.55
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-02 23:30:01 +0000 UTC,2023-06-02 23:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000766,0.00045,0.001061,0.000766,0.000823,0.000823,0.000823,52428800,52428800,104857600,104857600,38613520.516129,38490112,38961152,38613520.516129,24990488.774194,24883200,25096192,24990488.774194,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6015.32,11171.3,8593.31
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-02 23:45:01 +0000 UTC,2023-06-03 00:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000764,0.000423,0.001071,0.000764,0.000465,0.000465,0.000465,52428800,52428800,104857600,104857600,38585641.290323,38514688,38703104,38585641.290323,24980314.83871,24911872,25096192,24980314.83871,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6898.65,12811.79,9855.22
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 00:00:01 +0000 UTC,2023-06-03 00:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000761,0.000374,0.001094,0.000761,0.000278,0.000278,0.000278,52428800,52428800,104857600,104857600,38542963.612903,38531072,38793216,38542963.612903,24928256,24928256,24928256,24928256,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6446.49,11972.05,9209.27
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 00:15:01 +0000 UTC,2023-06-03 00:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000782,0.00033,0.00134,0.000782,0.001243,0.001243,0.001243,52428800,52428800,104857600,104857600,38552344.774194,38531072,38797312,38552344.774194,24937505.032258,24928256,25071616,24937505.032258,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8207.87,15243.19,11725.53
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 00:30:01 +0000 UTC,2023-06-03 00:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000778,0.00037,0.001147,0.000778,0.00106,0.00106,0.00106,52428800,52428800,104857600,104857600,38519048.258065,38498304,38768640,38519048.258065,24905397.677419,24895488,24969216,24905397.677419,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6602.08,12261.01,9431.55
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 00:45:01 +0000 UTC,2023-06-03 01:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000762,0.00038,0.001135,0.000762,0.000673,0.000673,0.000673,52428800,52428800,104857600,104857600,38599646.967742,38563840,38862848,38599646.967742,24986524.903226,24961024,25157632,24986524.903226,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6157.08,11434.58,8795.83
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 02:00:01 +0000 UTC,2023-06-03 02:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000761,0.000453,0.001212,0.000761,0.000649,0.000649,0.000649,52428800,52428800,104857600,104857600,38452587.354839,38440960,38703104,38452587.354839,24838144,24838144,24838144,24838144,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7558.56,14037.32,10797.94
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 02:15:01 +0000 UTC,2023-06-03 02:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000785,0.000385,0.00115,0.000785,0.000837,0.000837,0.000837,52428800,52428800,104857600,104857600,38443866.83871,38440960,38445056,38443866.83871,24838144,24838144,24838144,24838144,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5793.56,10759.46,8276.51
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 02:30:01 +0000 UTC,2023-06-03 02:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000766,0.000403,0.001069,0.000766,0.000826,0.000826,0.000826,52428800,52428800,104857600,104857600,38452587.354839,38440960,38465536,38452587.354839,24847393.032258,24838144,24858624,24847393.032258,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7110.21,13204.67,10157.44
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 02:45:01 +0000 UTC,2023-06-03 03:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000768,0.000497,0.001011,0.000768,0.000695,0.000695,0.000695,52428800,52428800,104857600,104857600,38490640.516129,38461440,38760448,38490640.516129,24876461.419355,24858624,25026560,24876461.419355,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5898.63,10954.59,8426.61
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 03:00:01 +0000 UTC,2023-06-03 03:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000764,0.000466,0.001333,0.000764,0.000905,0.000905,0.000905,52428800,52428800,104857600,104857600,38562915.096774,38526976,38817792,38562915.096774,24940808.258065,24924160,25083904,24940808.258065,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7704.02,14307.48,11005.75
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 03:15:01 +0000 UTC,2023-06-03 03:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000775,0.000377,0.001212,0.000775,0.001122,0.001122,0.001122,52428800,52428800,104857600,104857600,38572560.516129,38543360,38809600,38572560.516129,24940544,24940544,24940544,24940544,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7838.95,14558.05,11198.5
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 03:30:01 +0000 UTC,2023-06-03 03:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000768,0.000478,0.001037,0.000768,0.00043,0.00043,0.00043,52428800,52428800,104857600,104857600,38567671.741935,38461440,38699008,38567671.741935,24961684.645161,24858624,25092096,24961684.645161,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6582.53,12224.71,9403.62
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 03:45:01 +0000 UTC,2023-06-03 04:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000783,0.000414,0.001371,0.000783,0.001406,0.001406,0.001406,52428800,52428800,104857600,104857600,38472803.096774,38461440,38727680,38472803.096774,24858624,24858624,24858624,24858624,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5851.2,10866.52,8358.86
